#    L    TT             EE             BB             TE          
  2531   0.733496E+02   0.304414E+01   0.258656E-01  -0.332698E+01
  2532   0.731729E+02   0.304495E+01   0.258340E-01  -0.334387E+01
  2533   0.729994E+02   0.304550E+01   0.258025E-01  -0.336098E+01
  2534   0.728266E+02   0.304602E+01   0.257711E-01  -0.337825E+01
  2535   0.726555E+02   0.304628E+01   0.257397E-01  -0.339582E+01
  2536   0.724860E+02   0.304652E+01   0.257083E-01  -0.341341E+01
  2537   0.723189E+02   0.304665E+01   0.256771E-01  -0.343119E+01
  2538   0.721541E+02   0.304660E+01   0.256459E-01  -0.344907E+01
  2539   0.719916E+02   0.304645E+01   0.256147E-01  -0.346715E+01
  2540   0.718301E+02   0.304605E+01   0.255836E-01  -0.348552E+01
  2541   0.716709E+02   0.304562E+01   0.255526E-01  -0.350372E+01
  2542   0.715127E+02   0.304502E+01   0.255216E-01  -0.352215E+01
  2543   0.713575E+02   0.304425E+01   0.254907E-01  -0.354066E+01
  2544   0.712041E+02   0.304331E+01   0.254599E-01  -0.355933E+01
  2545   0.710530E+02   0.304227E+01   0.254291E-01  -0.357804E+01
  2546   0.709036E+02   0.304105E+01   0.253984E-01  -0.359678E+01
  2547   0.707567E+02   0.303975E+01   0.253677E-01  -0.361548E+01
  2548   0.706107E+02   0.303827E+01   0.253371E-01  -0.363432E+01
  2549   0.704671E+02   0.303662E+01   0.253066E-01  -0.365315E+01
  2550   0.703261E+02   0.303473E+01   0.252761E-01  -0.367211E+01
  2551   0.701860E+02   0.303282E+01   0.252457E-01  -0.369087E+01
  2552   0.700484E+02   0.303074E+01   0.252154E-01  -0.370985E+01
  2553   0.699133E+02   0.302849E+01   0.251851E-01  -0.372872E+01
  2554   0.697784E+02   0.302608E+01   0.251548E-01  -0.374746E+01
  2555   0.696461E+02   0.302350E+01   0.251247E-01  -0.376625E+01
  2556   0.695155E+02   0.302083E+01   0.250946E-01  -0.378501E+01
  2557   0.693875E+02   0.301791E+01   0.250645E-01  -0.380368E+01
  2558   0.692605E+02   0.301491E+01   0.250346E-01  -0.382212E+01
  2559   0.691354E+02   0.301174E+01   0.250047E-01  -0.384057E+01
  2560   0.690127E+02   0.300849E+01   0.249748E-01  -0.385902E+01
  2561   0.688905E+02   0.300492E+01   0.249450E-01  -0.387741E+01
  2562   0.687715E+02   0.300133E+01   0.249153E-01  -0.389561E+01
  2563   0.686536E+02   0.299750E+01   0.248857E-01  -0.391370E+01
  2564   0.685369E+02   0.299359E+01   0.248561E-01  -0.393168E+01
  2565   0.684228E+02   0.298951E+01   0.248265E-01  -0.394956E+01
  2566   0.683090E+02   0.298541E+01   0.247971E-01  -0.396721E+01
  2567   0.681987E+02   0.298115E+01   0.247677E-01  -0.398477E+01
  2568   0.680887E+02   0.297658E+01   0.247383E-01  -0.400211E+01
  2569   0.679800E+02   0.297191E+01   0.247091E-01  -0.401939E+01
  2570   0.678739E+02   0.296708E+01   0.246799E-01  -0.403638E+01
  2571   0.677691E+02   0.296201E+01   0.246507E-01  -0.405325E+01
  2572   0.676654E+02   0.295684E+01   0.246216E-01  -0.406985E+01
  2573   0.675630E+02   0.295159E+01   0.245926E-01  -0.408619E+01
  2574   0.674626E+02   0.294624E+01   0.245637E-01  -0.410258E+01
  2575   0.673635E+02   0.294071E+01   0.245348E-01  -0.411865E+01
  2576   0.672664E+02   0.293502E+01   0.245060E-01  -0.413418E+01
  2577   0.671698E+02   0.292924E+01   0.244772E-01  -0.414970E+01
  2578   0.670739E+02   0.292328E+01   0.244485E-01  -0.416493E+01
  2579   0.669807E+02   0.291715E+01   0.244199E-01  -0.417994E+01
  2580   0.668882E+02   0.291092E+01   0.243914E-01  -0.419466E+01
  2581   0.667971E+02   0.290452E+01   0.243629E-01  -0.420902E+01
  2582   0.667066E+02   0.289802E+01   0.243345E-01  -0.422319E+01
  2583   0.666175E+02   0.289141E+01   0.243061E-01  -0.423709E+01
  2584   0.665299E+02   0.288463E+01   0.242778E-01  -0.425072E+01
  2585   0.664429E+02   0.287781E+01   0.242496E-01  -0.426395E+01
  2586   0.663582E+02   0.287075E+01   0.242214E-01  -0.427700E+01
  2587   0.662743E+02   0.286357E+01   0.241933E-01  -0.428959E+01
  2588   0.661911E+02   0.285636E+01   0.241653E-01  -0.430193E+01
  2589   0.661087E+02   0.284889E+01   0.241373E-01  -0.431396E+01
  2590   0.660279E+02   0.284139E+01   0.241094E-01  -0.432569E+01
  2591   0.659479E+02   0.283377E+01   0.240815E-01  -0.433704E+01
  2592   0.658688E+02   0.282596E+01   0.240537E-01  -0.434802E+01
  2593   0.657899E+02   0.281811E+01   0.240260E-01  -0.435856E+01
  2594   0.657126E+02   0.281015E+01   0.239983E-01  -0.436889E+01
  2595   0.656355E+02   0.280206E+01   0.239708E-01  -0.437878E+01
  2596   0.655601E+02   0.279385E+01   0.239432E-01  -0.438832E+01
  2597   0.654858E+02   0.278552E+01   0.239157E-01  -0.439751E+01
  2598   0.654117E+02   0.277707E+01   0.238883E-01  -0.440620E+01
  2599   0.653379E+02   0.276856E+01   0.238610E-01  -0.441455E+01
  2600   0.652659E+02   0.275985E+01   0.238337E-01  -0.442256E+01
  2601   0.651935E+02   0.275123E+01   0.238064E-01  -0.443008E+01
  2602   0.651223E+02   0.274233E+01   0.237793E-01  -0.443734E+01
  2603   0.650522E+02   0.273337E+01   0.237521E-01  -0.444412E+01
  2604   0.649833E+02   0.272435E+01   0.237251E-01  -0.445051E+01
  2605   0.649141E+02   0.271519E+01   0.236981E-01  -0.445649E+01
  2606   0.648454E+02   0.270597E+01   0.236711E-01  -0.446201E+01
  2607   0.647765E+02   0.269668E+01   0.236442E-01  -0.446721E+01
  2608   0.647096E+02   0.268725E+01   0.236174E-01  -0.447196E+01
  2609   0.646417E+02   0.267774E+01   0.235906E-01  -0.447631E+01
  2610   0.645752E+02   0.266824E+01   0.235639E-01  -0.448014E+01
  2611   0.645094E+02   0.265859E+01   0.235372E-01  -0.448367E+01
  2612   0.644434E+02   0.264886E+01   0.235106E-01  -0.448674E+01
  2613   0.643773E+02   0.263905E+01   0.234840E-01  -0.448930E+01
  2614   0.643127E+02   0.262924E+01   0.234575E-01  -0.449163E+01
  2615   0.642474E+02   0.261927E+01   0.234310E-01  -0.449337E+01
  2616   0.641835E+02   0.260936E+01   0.234046E-01  -0.449466E+01
  2617   0.641189E+02   0.259922E+01   0.233783E-01  -0.449559E+01
  2618   0.640559E+02   0.258906E+01   0.233519E-01  -0.449608E+01
  2619   0.639922E+02   0.257896E+01   0.233257E-01  -0.449613E+01
  2620   0.639286E+02   0.256869E+01   0.232995E-01  -0.449582E+01
  2621   0.638651E+02   0.255840E+01   0.232733E-01  -0.449507E+01
  2622   0.638025E+02   0.254809E+01   0.232472E-01  -0.449381E+01
  2623   0.637394E+02   0.253768E+01   0.232211E-01  -0.449219E+01
  2624   0.636765E+02   0.252724E+01   0.231951E-01  -0.449014E+01
  2625   0.636130E+02   0.251677E+01   0.231691E-01  -0.448757E+01
  2626   0.635506E+02   0.250627E+01   0.231431E-01  -0.448465E+01
  2627   0.634876E+02   0.249573E+01   0.231172E-01  -0.448136E+01
  2628   0.634243E+02   0.248516E+01   0.230914E-01  -0.447756E+01
  2629   0.633612E+02   0.247447E+01   0.230656E-01  -0.447333E+01
  2630   0.632985E+02   0.246389E+01   0.230398E-01  -0.446865E+01
  2631   0.632354E+02   0.245320E+01   0.230141E-01  -0.446361E+01
  2632   0.631726E+02   0.244245E+01   0.229884E-01  -0.445814E+01
  2633   0.631080E+02   0.243174E+01   0.229628E-01  -0.445214E+01
  2634   0.630446E+02   0.242105E+01   0.229372E-01  -0.444570E+01
  2635   0.629802E+02   0.241023E+01   0.229116E-01  -0.443905E+01
  2636   0.629161E+02   0.239943E+01   0.228861E-01  -0.443187E+01
  2637   0.628519E+02   0.238865E+01   0.228606E-01  -0.442424E+01
  2638   0.627866E+02   0.237782E+01   0.228352E-01  -0.441623E+01
  2639   0.627218E+02   0.236706E+01   0.228098E-01  -0.440785E+01
  2640   0.626568E+02   0.235618E+01   0.227845E-01  -0.439901E+01
  2641   0.625901E+02   0.234544E+01   0.227591E-01  -0.438985E+01
  2642   0.625248E+02   0.233464E+01   0.227339E-01  -0.438024E+01
  2643   0.624577E+02   0.232385E+01   0.227086E-01  -0.437017E+01
  2644   0.623913E+02   0.231298E+01   0.226834E-01  -0.435977E+01
  2645   0.623240E+02   0.230219E+01   0.226582E-01  -0.434898E+01
  2646   0.622550E+02   0.229147E+01   0.226331E-01  -0.433778E+01
  2647   0.621867E+02   0.228074E+01   0.226080E-01  -0.432619E+01
  2648   0.621184E+02   0.226986E+01   0.225830E-01  -0.431418E+01
  2649   0.620484E+02   0.225920E+01   0.225579E-01  -0.430192E+01
  2650   0.619784E+02   0.224845E+01   0.225329E-01  -0.428916E+01
  2651   0.619076E+02   0.223783E+01   0.225080E-01  -0.427606E+01
  2652   0.618360E+02   0.222713E+01   0.224831E-01  -0.426253E+01
  2653   0.617644E+02   0.221655E+01   0.224582E-01  -0.424880E+01
  2654   0.616913E+02   0.220596E+01   0.224333E-01  -0.423457E+01
  2655   0.616183E+02   0.219527E+01   0.224085E-01  -0.422005E+01
  2656   0.615437E+02   0.218478E+01   0.223837E-01  -0.420509E+01
  2657   0.614685E+02   0.217427E+01   0.223590E-01  -0.418985E+01
  2658   0.613933E+02   0.216380E+01   0.223342E-01  -0.417438E+01
  2659   0.613183E+02   0.215345E+01   0.223095E-01  -0.415838E+01
  2660   0.612411E+02   0.214306E+01   0.222849E-01  -0.414216E+01
  2661   0.611632E+02   0.213272E+01   0.222602E-01  -0.412563E+01
  2662   0.610840E+02   0.212249E+01   0.222356E-01  -0.410871E+01
  2663   0.610042E+02   0.211222E+01   0.222110E-01  -0.409154E+01
  2664   0.609245E+02   0.210199E+01   0.221865E-01  -0.407406E+01
  2665   0.608435E+02   0.209186E+01   0.221620E-01  -0.405624E+01
  2666   0.607612E+02   0.208176E+01   0.221375E-01  -0.403825E+01
  2667   0.606783E+02   0.207177E+01   0.221130E-01  -0.401984E+01
  2668   0.605949E+02   0.206180E+01   0.220886E-01  -0.400124E+01
  2669   0.605102E+02   0.205185E+01   0.220641E-01  -0.398229E+01
  2670   0.604257E+02   0.204208E+01   0.220397E-01  -0.396313E+01
  2671   0.603393E+02   0.203225E+01   0.220154E-01  -0.394369E+01
  2672   0.602523E+02   0.202252E+01   0.219910E-01  -0.392404E+01
  2673   0.601649E+02   0.201288E+01   0.219667E-01  -0.390402E+01
  2674   0.600762E+02   0.200341E+01   0.219424E-01  -0.388392E+01
  2675   0.599871E+02   0.199387E+01   0.219181E-01  -0.386344E+01
  2676   0.598968E+02   0.198443E+01   0.218939E-01  -0.384287E+01
  2677   0.598052E+02   0.197506E+01   0.218696E-01  -0.382199E+01
  2678   0.597125E+02   0.196586E+01   0.218454E-01  -0.380085E+01
  2679   0.596194E+02   0.195659E+01   0.218212E-01  -0.377961E+01
  2680   0.595250E+02   0.194748E+01   0.217970E-01  -0.375818E+01
  2681   0.594303E+02   0.193845E+01   0.217729E-01  -0.373656E+01
  2682   0.593344E+02   0.192949E+01   0.217487E-01  -0.371467E+01
  2683   0.592373E+02   0.192062E+01   0.217246E-01  -0.369264E+01
  2684   0.591398E+02   0.191182E+01   0.217005E-01  -0.367048E+01
  2685   0.590405E+02   0.190317E+01   0.216764E-01  -0.364803E+01
  2686   0.589414E+02   0.189444E+01   0.216523E-01  -0.362557E+01
  2687   0.588413E+02   0.188586E+01   0.216282E-01  -0.360288E+01
  2688   0.587392E+02   0.187751E+01   0.216042E-01  -0.358004E+01
  2689   0.586367E+02   0.186914E+01   0.215801E-01  -0.355709E+01
  2690   0.585339E+02   0.186085E+01   0.215561E-01  -0.353405E+01
  2691   0.584291E+02   0.185270E+01   0.215321E-01  -0.351075E+01
  2692   0.583240E+02   0.184462E+01   0.215081E-01  -0.348741E+01
  2693   0.582170E+02   0.183661E+01   0.214842E-01  -0.346395E+01
  2694   0.581103E+02   0.182881E+01   0.214602E-01  -0.344036E+01
  2695   0.580017E+02   0.182100E+01   0.214362E-01  -0.341672E+01
  2696   0.578934E+02   0.181333E+01   0.214123E-01  -0.339300E+01
  2697   0.577833E+02   0.180573E+01   0.213884E-01  -0.336915E+01
  2698   0.576712E+02   0.179826E+01   0.213644E-01  -0.334528E+01
  2699   0.575595E+02   0.179093E+01   0.213405E-01  -0.332133E+01
  2700   0.574466E+02   0.178374E+01   0.213166E-01  -0.329729E+01
  2701   0.573324E+02   0.177654E+01   0.212928E-01  -0.327330E+01
  2702   0.572179E+02   0.176947E+01   0.212689E-01  -0.324921E+01
  2703   0.571022E+02   0.176253E+01   0.212450E-01  -0.322500E+01
  2704   0.569852E+02   0.175566E+01   0.212212E-01  -0.320082E+01
  2705   0.568678E+02   0.174884E+01   0.211974E-01  -0.317652E+01
  2706   0.567492E+02   0.174223E+01   0.211735E-01  -0.315238E+01
  2707   0.566294E+02   0.173568E+01   0.211497E-01  -0.312803E+01
  2708   0.565099E+02   0.172926E+01   0.211259E-01  -0.310376E+01
  2709   0.563876E+02   0.172297E+01   0.211021E-01  -0.307956E+01
  2710   0.562656E+02   0.171673E+01   0.210783E-01  -0.305521E+01
  2711   0.561424E+02   0.171055E+01   0.210546E-01  -0.303098E+01
  2712   0.560186E+02   0.170458E+01   0.210308E-01  -0.300674E+01
  2713   0.558944E+02   0.169866E+01   0.210071E-01  -0.298254E+01
  2714   0.557681E+02   0.169287E+01   0.209833E-01  -0.295839E+01
  2715   0.556420E+02   0.168713E+01   0.209596E-01  -0.293434E+01
  2716   0.555147E+02   0.168160E+01   0.209359E-01  -0.291024E+01
  2717   0.553860E+02   0.167612E+01   0.209122E-01  -0.288617E+01
  2718   0.552576E+02   0.167076E+01   0.208885E-01  -0.286226E+01
  2719   0.551271E+02   0.166554E+01   0.208648E-01  -0.283836E+01
  2720   0.549967E+02   0.166037E+01   0.208411E-01  -0.281446E+01
  2721   0.548650E+02   0.165533E+01   0.208174E-01  -0.279071E+01
  2722   0.547327E+02   0.165034E+01   0.207938E-01  -0.276710E+01
  2723   0.545990E+02   0.164556E+01   0.207702E-01  -0.274356E+01
  2724   0.544655E+02   0.164090E+01   0.207465E-01  -0.271999E+01
  2725   0.543313E+02   0.163622E+01   0.207229E-01  -0.269662E+01
  2726   0.541957E+02   0.163168E+01   0.206993E-01  -0.267337E+01
  2727   0.540602E+02   0.162726E+01   0.206757E-01  -0.265023E+01
  2728   0.539225E+02   0.162297E+01   0.206521E-01  -0.262720E+01
  2729   0.537856E+02   0.161874E+01   0.206285E-01  -0.260427E+01
  2730   0.536481E+02   0.161463E+01   0.206050E-01  -0.258151E+01
  2731   0.535090E+02   0.161066E+01   0.205814E-01  -0.255884E+01
  2732   0.533700E+02   0.160675E+01   0.205579E-01  -0.253641E+01
  2733   0.532295E+02   0.160296E+01   0.205343E-01  -0.251405E+01
  2734   0.530889E+02   0.159924E+01   0.205108E-01  -0.249185E+01
  2735   0.529477E+02   0.159564E+01   0.204873E-01  -0.246988E+01
  2736   0.528063E+02   0.159219E+01   0.204638E-01  -0.244796E+01
  2737   0.526634E+02   0.158871E+01   0.204403E-01  -0.242634E+01
  2738   0.525205E+02   0.158545E+01   0.204168E-01  -0.240477E+01
  2739   0.523760E+02   0.158225E+01   0.203933E-01  -0.238348E+01
  2740   0.522329E+02   0.157911E+01   0.203699E-01  -0.236223E+01
  2741   0.520881E+02   0.157610E+01   0.203464E-01  -0.234126E+01
  2742   0.519433E+02   0.157316E+01   0.203230E-01  -0.232055E+01
  2743   0.517975E+02   0.157029E+01   0.202995E-01  -0.229995E+01
  2744   0.516524E+02   0.156748E+01   0.202761E-01  -0.227953E+01
  2745   0.515056E+02   0.156496E+01   0.202527E-01  -0.225937E+01
  2746   0.513586E+02   0.156237E+01   0.202293E-01  -0.223946E+01
  2747   0.512121E+02   0.155991E+01   0.202059E-01  -0.221964E+01
  2748   0.510640E+02   0.155752E+01   0.201825E-01  -0.220014E+01
  2749   0.509163E+02   0.155521E+01   0.201591E-01  -0.218080E+01
  2750   0.507684E+02   0.155304E+01   0.201357E-01  -0.216170E+01
  2751   0.506195E+02   0.155102E+01   0.201124E-01  -0.214291E+01
  2752   0.504702E+02   0.154893E+01   0.200890E-01  -0.212434E+01
  2753   0.503215E+02   0.154698E+01   0.200657E-01  -0.210600E+01
  2754   0.501724E+02   0.154511E+01   0.200424E-01  -0.208781E+01
  2755   0.500222E+02   0.154332E+01   0.200190E-01  -0.206998E+01
  2756   0.498724E+02   0.154169E+01   0.199957E-01  -0.205237E+01
  2757   0.497223E+02   0.153998E+01   0.199724E-01  -0.203504E+01
  2758   0.495725E+02   0.153850E+01   0.199491E-01  -0.201785E+01
  2759   0.494223E+02   0.153703E+01   0.199259E-01  -0.200101E+01
  2760   0.492717E+02   0.153565E+01   0.199026E-01  -0.198445E+01
  2761   0.491206E+02   0.153435E+01   0.198793E-01  -0.196801E+01
  2762   0.489706E+02   0.153306E+01   0.198561E-01  -0.195199E+01
  2763   0.488194E+02   0.153200E+01   0.198329E-01  -0.193608E+01
  2764   0.486684E+02   0.153089E+01   0.198096E-01  -0.192052E+01
  2765   0.485176E+02   0.152979E+01   0.197864E-01  -0.190530E+01
  2766   0.483663E+02   0.152878E+01   0.197632E-01  -0.189026E+01
  2767   0.482152E+02   0.152794E+01   0.197400E-01  -0.187549E+01
  2768   0.480636E+02   0.152712E+01   0.197169E-01  -0.186104E+01
  2769   0.479121E+02   0.152640E+01   0.196937E-01  -0.184678E+01
  2770   0.477607E+02   0.152562E+01   0.196705E-01  -0.183299E+01
  2771   0.476102E+02   0.152501E+01   0.196474E-01  -0.181938E+01
  2772   0.474591E+02   0.152436E+01   0.196243E-01  -0.180602E+01
  2773   0.473080E+02   0.152381E+01   0.196012E-01  -0.179277E+01
  2774   0.471570E+02   0.152335E+01   0.195781E-01  -0.177998E+01
  2775   0.470068E+02   0.152286E+01   0.195550E-01  -0.176729E+01
  2776   0.468558E+02   0.152254E+01   0.195320E-01  -0.175508E+01
  2777   0.467049E+02   0.152219E+01   0.195089E-01  -0.174318E+01
  2778   0.465547E+02   0.152186E+01   0.194859E-01  -0.173146E+01
  2779   0.464037E+02   0.152165E+01   0.194629E-01  -0.171998E+01
  2780   0.462541E+02   0.152140E+01   0.194399E-01  -0.170882E+01
  2781   0.461045E+02   0.152127E+01   0.194169E-01  -0.169798E+01
  2782   0.459556E+02   0.152117E+01   0.193939E-01  -0.168738E+01
  2783   0.458072E+02   0.152112E+01   0.193710E-01  -0.167710E+01
  2784   0.456580E+02   0.152103E+01   0.193481E-01  -0.166715E+01
  2785   0.455094E+02   0.152114E+01   0.193252E-01  -0.165740E+01
  2786   0.453614E+02   0.152115E+01   0.193023E-01  -0.164793E+01
  2787   0.452133E+02   0.152121E+01   0.192794E-01  -0.163878E+01
  2788   0.450649E+02   0.152131E+01   0.192566E-01  -0.162990E+01
  2789   0.449170E+02   0.152147E+01   0.192337E-01  -0.162136E+01
  2790   0.447712E+02   0.152168E+01   0.192109E-01  -0.161305E+01
  2791   0.446229E+02   0.152180E+01   0.191881E-01  -0.160503E+01
  2792   0.444773E+02   0.152205E+01   0.191654E-01  -0.159730E+01
  2793   0.443315E+02   0.152235E+01   0.191426E-01  -0.158985E+01
  2794   0.441853E+02   0.152257E+01   0.191199E-01  -0.158267E+01
  2795   0.440396E+02   0.152285E+01   0.190972E-01  -0.157578E+01
  2796   0.438951E+02   0.152319E+01   0.190745E-01  -0.156915E+01
  2797   0.437509E+02   0.152352E+01   0.190518E-01  -0.156283E+01
  2798   0.436072E+02   0.152391E+01   0.190292E-01  -0.155677E+01
  2799   0.434646E+02   0.152423E+01   0.190066E-01  -0.155098E+01
  2800   0.433209E+02   0.152461E+01   0.189840E-01  -0.154547E+01
  2801   0.431791E+02   0.152499E+01   0.189614E-01  -0.154024E+01
  2802   0.430368E+02   0.152545E+01   0.189389E-01  -0.153528E+01
  2803   0.428964E+02   0.152583E+01   0.189164E-01  -0.153059E+01
  2804   0.427556E+02   0.152620E+01   0.188939E-01  -0.152615E+01
  2805   0.426165E+02   0.152666E+01   0.188714E-01  -0.152200E+01
  2806   0.424762E+02   0.152705E+01   0.188490E-01  -0.151810E+01
  2807   0.423378E+02   0.152751E+01   0.188265E-01  -0.151447E+01
  2808   0.421995E+02   0.152791E+01   0.188041E-01  -0.151108E+01
  2809   0.420623E+02   0.152832E+01   0.187818E-01  -0.150796E+01
  2810   0.419254E+02   0.152881E+01   0.187594E-01  -0.150508E+01
  2811   0.417894E+02   0.152924E+01   0.187371E-01  -0.150245E+01
  2812   0.416536E+02   0.152961E+01   0.187148E-01  -0.150007E+01
  2813   0.415196E+02   0.153000E+01   0.186925E-01  -0.149795E+01
  2814   0.413842E+02   0.153048E+01   0.186703E-01  -0.149606E+01
  2815   0.412505E+02   0.153090E+01   0.186481E-01  -0.149440E+01
  2816   0.411178E+02   0.153119E+01   0.186259E-01  -0.149298E+01
  2817   0.409860E+02   0.153165E+01   0.186037E-01  -0.149178E+01
  2818   0.408551E+02   0.153198E+01   0.185816E-01  -0.149081E+01
  2819   0.407243E+02   0.153234E+01   0.185594E-01  -0.149008E+01
  2820   0.405944E+02   0.153272E+01   0.185373E-01  -0.148956E+01
  2821   0.404654E+02   0.153298E+01   0.185153E-01  -0.148924E+01
  2822   0.403373E+02   0.153335E+01   0.184932E-01  -0.148916E+01
  2823   0.402108E+02   0.153366E+01   0.184712E-01  -0.148928E+01
  2824   0.400836E+02   0.153401E+01   0.184493E-01  -0.148961E+01
  2825   0.399580E+02   0.153417E+01   0.184273E-01  -0.149015E+01
