#    L    TT             EE             TE             PP             TP          
  1002   0.781160E+03   0.338245E+02  -0.249007E+02   0.257069E+06   0.367231E+02
  1003   0.780147E+03   0.337403E+02  -0.260070E+02   0.256596E+06   0.361934E+02
  1004   0.779248E+03   0.336509E+02  -0.271042E+02   0.256124E+06   0.356684E+02
  1005   0.778539E+03   0.335572E+02  -0.281911E+02   0.255653E+06   0.351479E+02
  1006   0.777871E+03   0.334583E+02  -0.292692E+02   0.255183E+06   0.346321E+02
  1007   0.777244E+03   0.333550E+02  -0.303372E+02   0.254715E+06   0.341210E+02
  1008   0.776511E+03   0.332472E+02  -0.313944E+02   0.254247E+06   0.336144E+02
  1009   0.776118E+03   0.331351E+02  -0.324410E+02   0.253781E+06   0.331126E+02
  1010   0.775841E+03   0.330193E+02  -0.334763E+02   0.253316E+06   0.326153E+02
  1011   0.775608E+03   0.328997E+02  -0.344997E+02   0.252852E+06   0.321228E+02
  1012   0.775492E+03   0.327750E+02  -0.355128E+02   0.252390E+06   0.316349E+02
  1013   0.775494E+03   0.326473E+02  -0.365120E+02   0.251928E+06   0.311517E+02
  1014   0.775615E+03   0.325143E+02  -0.374996E+02   0.251468E+06   0.306731E+02
  1015   0.775706E+03   0.323784E+02  -0.384735E+02   0.251009E+06   0.301993E+02
  1016   0.775991E+03   0.322372E+02  -0.394347E+02   0.250551E+06   0.297301E+02
  1017   0.776395E+03   0.320929E+02  -0.403823E+02   0.250094E+06   0.292657E+02
  1018   0.776845E+03   0.319435E+02  -0.413159E+02   0.249638E+06   0.288059E+02
  1019   0.777340E+03   0.317917E+02  -0.422356E+02   0.249183E+06   0.283509E+02
  1020   0.778031E+03   0.316339E+02  -0.431407E+02   0.248730E+06   0.279006E+02
  1021   0.778769E+03   0.314730E+02  -0.440313E+02   0.248278E+06   0.274550E+02
  1022   0.779554E+03   0.313090E+02  -0.449067E+02   0.247827E+06   0.270141E+02
  1023   0.780460E+03   0.311405E+02  -0.457643E+02   0.247376E+06   0.265780E+02
  1024   0.781415E+03   0.309681E+02  -0.466077E+02   0.246928E+06   0.261467E+02
  1025   0.782418E+03   0.307934E+02  -0.474319E+02   0.246480E+06   0.257200E+02
  1026   0.783766E+03   0.306140E+02  -0.482414E+02   0.246033E+06   0.252982E+02
  1027   0.784941E+03   0.304331E+02  -0.490342E+02   0.245587E+06   0.248811E+02
  1028   0.786165E+03   0.302482E+02  -0.498089E+02   0.245143E+06   0.244688E+02
  1029   0.787513E+03   0.300594E+02  -0.505678E+02   0.244700E+06   0.240613E+02
  1030   0.788911E+03   0.298682E+02  -0.513088E+02   0.244257E+06   0.236585E+02
  1031   0.790212E+03   0.296739E+02  -0.520306E+02   0.243816E+06   0.232606E+02
  1032   0.791786E+03   0.294748E+02  -0.527384E+02   0.243376E+06   0.228674E+02
  1033   0.793337E+03   0.292741E+02  -0.534271E+02   0.242937E+06   0.224790E+02
  1034   0.795088E+03   0.290716E+02  -0.540969E+02   0.242499E+06   0.220955E+02
  1035   0.796817E+03   0.288652E+02  -0.547494E+02   0.242063E+06   0.217168E+02
  1036   0.798598E+03   0.286556E+02  -0.553840E+02   0.241627E+06   0.213429E+02
  1037   0.800432E+03   0.284442E+02  -0.560000E+02   0.241192E+06   0.209738E+02
  1038   0.802393E+03   0.282310E+02  -0.565975E+02   0.240759E+06   0.206096E+02
  1039   0.804408E+03   0.280146E+02  -0.571730E+02   0.240327E+06   0.202502E+02
  1040   0.806328E+03   0.277957E+02  -0.577317E+02   0.239895E+06   0.198957E+02
  1041   0.808451E+03   0.275757E+02  -0.582685E+02   0.239465E+06   0.195461E+02
  1042   0.810554E+03   0.273524E+02  -0.587882E+02   0.239036E+06   0.192013E+02
  1043   0.812712E+03   0.271273E+02  -0.592862E+02   0.238608E+06   0.188613E+02
  1044   0.815000E+03   0.268997E+02  -0.597664E+02   0.238181E+06   0.185263E+02
  1045   0.817195E+03   0.266724E+02  -0.602290E+02   0.237755E+06   0.181961E+02
  1046   0.819521E+03   0.264418E+02  -0.606666E+02   0.237330E+06   0.178708E+02
  1047   0.821902E+03   0.262094E+02  -0.610942E+02   0.236906E+06   0.175505E+02
  1048   0.824193E+03   0.259758E+02  -0.614971E+02   0.236483E+06   0.172350E+02
  1049   0.826614E+03   0.257411E+02  -0.618754E+02   0.236061E+06   0.169244E+02
  1050   0.829019E+03   0.255045E+02  -0.622365E+02   0.235640E+06   0.166188E+02
  1051   0.831482E+03   0.252667E+02  -0.625807E+02   0.235221E+06   0.163181E+02
  1052   0.834003E+03   0.250278E+02  -0.629005E+02   0.234802E+06   0.160223E+02
  1053   0.836435E+03   0.247876E+02  -0.632033E+02   0.234384E+06   0.157313E+02
  1054   0.838926E+03   0.245470E+02  -0.634891E+02   0.233968E+06   0.154453E+02
  1055   0.841403E+03   0.243058E+02  -0.637506E+02   0.233552E+06   0.151641E+02
  1056   0.843941E+03   0.240633E+02  -0.639951E+02   0.233138E+06   0.148877E+02
  1057   0.846540E+03   0.238202E+02  -0.642152E+02   0.232724E+06   0.146162E+02
  1058   0.849275E+03   0.235773E+02  -0.644183E+02   0.232311E+06   0.143494E+02
  1059   0.851924E+03   0.233330E+02  -0.645971E+02   0.231900E+06   0.140874E+02
  1060   0.854561E+03   0.230879E+02  -0.647589E+02   0.231490E+06   0.138302E+02
  1061   0.857187E+03   0.228437E+02  -0.648964E+02   0.231080E+06   0.135778E+02
  1062   0.859877E+03   0.225987E+02  -0.650168E+02   0.230672E+06   0.133300E+02
  1063   0.862409E+03   0.223538E+02  -0.651130E+02   0.230264E+06   0.130870E+02
  1064   0.865080E+03   0.221087E+02  -0.651996E+02   0.229858E+06   0.128487E+02
  1065   0.867742E+03   0.218628E+02  -0.652618E+02   0.229452E+06   0.126150E+02
  1066   0.870322E+03   0.216176E+02  -0.652996E+02   0.229048E+06   0.123860E+02
  1067   0.873042E+03   0.213730E+02  -0.653131E+02   0.228644E+06   0.121617E+02
  1068   0.875681E+03   0.211282E+02  -0.653097E+02   0.228242E+06   0.119419E+02
  1069   0.878313E+03   0.208847E+02  -0.652967E+02   0.227840E+06   0.117268E+02
  1070   0.881014E+03   0.206402E+02  -0.652594E+02   0.227440E+06   0.115162E+02
  1071   0.883560E+03   0.203978E+02  -0.651977E+02   0.227041E+06   0.113103E+02
  1072   0.886176E+03   0.201550E+02  -0.651116E+02   0.226642E+06   0.111088E+02
  1073   0.888861E+03   0.199134E+02  -0.650087E+02   0.226245E+06   0.109119E+02
  1074   0.891394E+03   0.196729E+02  -0.648888E+02   0.225848E+06   0.107195E+02
  1075   0.893998E+03   0.194321E+02  -0.647519E+02   0.225452E+06   0.105316E+02
  1076   0.896524E+03   0.191931E+02  -0.645907E+02   0.225058E+06   0.103482E+02
  1077   0.899123E+03   0.189551E+02  -0.644201E+02   0.224664E+06   0.101692E+02
  1078   0.901571E+03   0.187189E+02  -0.642102E+02   0.224272E+06   0.999472E+01
  1079   0.904018E+03   0.184830E+02  -0.639982E+02   0.223880E+06   0.982463E+01
  1080   0.906538E+03   0.182481E+02  -0.637694E+02   0.223489E+06   0.965894E+01
  1081   0.908910E+03   0.180163E+02  -0.635162E+02   0.223099E+06   0.949764E+01
  1082   0.911282E+03   0.177854E+02  -0.632461E+02   0.222710E+06   0.934071E+01
  1083   0.913655E+03   0.175554E+02  -0.629590E+02   0.222323E+06   0.918813E+01
  1084   0.916029E+03   0.173277E+02  -0.626551E+02   0.221936E+06   0.903989E+01
  1085   0.918332E+03   0.171016E+02  -0.623268E+02   0.221550E+06   0.889596E+01
  1086   0.920636E+03   0.168778E+02  -0.619965E+02   0.221165E+06   0.875633E+01
  1087   0.922869E+03   0.166562E+02  -0.616270E+02   0.220781E+06   0.862098E+01
  1088   0.925032E+03   0.164347E+02  -0.612555E+02   0.220397E+06   0.848990E+01
  1089   0.927199E+03   0.162168E+02  -0.608596E+02   0.220015E+06   0.836306E+01
  1090   0.929296E+03   0.160010E+02  -0.604617E+02   0.219634E+06   0.824045E+01
  1091   0.931398E+03   0.157867E+02  -0.600320E+02   0.219254E+06   0.812205E+01
  1092   0.933507E+03   0.155744E+02  -0.595928E+02   0.218874E+06   0.800784E+01
  1093   0.935472E+03   0.153657E+02  -0.591368E+02   0.218496E+06   0.789780E+01
  1094   0.937296E+03   0.151583E+02  -0.586713E+02   0.218118E+06   0.779192E+01
  1095   0.939276E+03   0.149552E+02  -0.581963E+02   0.217742E+06   0.769018E+01
  1096   0.941116E+03   0.147526E+02  -0.576971E+02   0.217366E+06   0.759255E+01
  1097   0.942889E+03   0.145534E+02  -0.571809E+02   0.216991E+06   0.749903E+01
  1098   0.944672E+03   0.143576E+02  -0.566553E+02   0.216617E+06   0.740960E+01
  1099   0.946389E+03   0.141644E+02  -0.561202E+02   0.216244E+06   0.732423E+01
  1100   0.948043E+03   0.139746E+02  -0.555683E+02   0.215872E+06   0.724290E+01
  1101   0.949632E+03   0.137867E+02  -0.550046E+02   0.215501E+06   0.716561E+01
  1102   0.951307E+03   0.136021E+02  -0.544270E+02   0.215131E+06   0.709232E+01
  1103   0.952770E+03   0.134207E+02  -0.538382E+02   0.214761E+06   0.702301E+01
  1104   0.954244E+03   0.132434E+02  -0.532367E+02   0.214393E+06   0.695765E+01
  1105   0.955581E+03   0.130685E+02  -0.526247E+02   0.214025E+06   0.689621E+01
  1106   0.956930E+03   0.128962E+02  -0.520004E+02   0.213658E+06   0.683866E+01
  1107   0.958216E+03   0.127278E+02  -0.513655E+02   0.213293E+06   0.678499E+01
  1108   0.959440E+03   0.125618E+02  -0.507203E+02   0.212928E+06   0.673515E+01
  1109   0.960528E+03   0.123975E+02  -0.500643E+02   0.212564E+06   0.668913E+01
  1110   0.961629E+03   0.122394E+02  -0.493986E+02   0.212200E+06   0.664689E+01
  1111   0.962593E+03   0.120844E+02  -0.487226E+02   0.211838E+06   0.660842E+01
  1112   0.963645E+03   0.119325E+02  -0.480382E+02   0.211477E+06   0.657368E+01
  1113   0.964487E+03   0.117852E+02  -0.473433E+02   0.211116E+06   0.654264E+01
  1114   0.965269E+03   0.116402E+02  -0.466406E+02   0.210757E+06   0.651528E+01
  1115   0.966064E+03   0.114998E+02  -0.459301E+02   0.210398E+06   0.649157E+01
  1116   0.966798E+03   0.113631E+02  -0.452110E+02   0.210040E+06   0.647149E+01
  1117   0.967398E+03   0.112302E+02  -0.444845E+02   0.209683E+06   0.645501E+01
  1118   0.967938E+03   0.111018E+02  -0.437492E+02   0.209327E+06   0.644209E+01
  1119   0.968493E+03   0.109763E+02  -0.430080E+02   0.208971E+06   0.643272E+01
  1120   0.968913E+03   0.108553E+02  -0.422599E+02   0.208617E+06   0.642686E+01
  1121   0.969274E+03   0.107380E+02  -0.415041E+02   0.208263E+06   0.642450E+01
  1122   0.969577E+03   0.106243E+02  -0.407436E+02   0.207910E+06   0.642559E+01
  1123   0.969745E+03   0.105158E+02  -0.399774E+02   0.207558E+06   0.643012E+01
  1124   0.969930E+03   0.104102E+02  -0.392056E+02   0.207207E+06   0.643806E+01
  1125   0.969982E+03   0.103089E+02  -0.384279E+02   0.206857E+06   0.644938E+01
  1126   0.969975E+03   0.102119E+02  -0.376465E+02   0.206508E+06   0.646405E+01
  1127   0.969910E+03   0.101185E+02  -0.368606E+02   0.206159E+06   0.648205E+01
  1128   0.969788E+03   0.100301E+02  -0.360716E+02   0.205812E+06   0.650334E+01
  1129   0.969608E+03   0.994605E+01  -0.352778E+02   0.205465E+06   0.652791E+01
  1130   0.969221E+03   0.986546E+01  -0.344815E+02   0.205119E+06   0.655573E+01
  1131   0.968927E+03   0.978910E+01  -0.336833E+02   0.204773E+06   0.658676E+01
  1132   0.968501E+03   0.971696E+01  -0.328815E+02   0.204429E+06   0.662098E+01
  1133   0.967943E+03   0.964975E+01  -0.320783E+02   0.204085E+06   0.665837E+01
  1134   0.967404E+03   0.958597E+01  -0.312730E+02   0.203743E+06   0.669890E+01
  1135   0.966734E+03   0.952635E+01  -0.304660E+02   0.203401E+06   0.674253E+01
  1136   0.966008E+03   0.947161E+01  -0.296596E+02   0.203060E+06   0.678925E+01
  1137   0.965226E+03   0.942024E+01  -0.288507E+02   0.202719E+06   0.683902E+01
  1138   0.964389E+03   0.937445E+01  -0.280429E+02   0.202380E+06   0.689182E+01
  1139   0.963495E+03   0.933126E+01  -0.272339E+02   0.202041E+06   0.694762E+01
  1140   0.962473E+03   0.929361E+01  -0.264265E+02   0.201704E+06   0.700640E+01
  1141   0.961395E+03   0.925851E+01  -0.256192E+02   0.201366E+06   0.706812E+01
  1142   0.960263E+03   0.922892E+01  -0.248134E+02   0.201030E+06   0.713277E+01
  1143   0.959076E+03   0.920259E+01  -0.240097E+02   0.200695E+06   0.720030E+01
  1144   0.957686E+03   0.918023E+01  -0.232079E+02   0.200360E+06   0.727071E+01
  1145   0.956390E+03   0.916333E+01  -0.224082E+02   0.200026E+06   0.734395E+01
  1146   0.954966E+03   0.914962E+01  -0.216109E+02   0.199693E+06   0.742000E+01
  1147   0.953489E+03   0.914058E+01  -0.208169E+02   0.199361E+06   0.749884E+01
  1148   0.951883E+03   0.913470E+01  -0.200261E+02   0.199030E+06   0.758044E+01
  1149   0.950299E+03   0.913345E+01  -0.192397E+02   0.198699E+06   0.766476E+01
  1150   0.948587E+03   0.913606E+01  -0.184569E+02   0.198369E+06   0.775179E+01
  1151   0.946897E+03   0.914252E+01  -0.176785E+02   0.198040E+06   0.784150E+01
  1152   0.945005E+03   0.915284E+01  -0.169051E+02   0.197712E+06   0.793384E+01
  1153   0.943208E+03   0.916776E+01  -0.161373E+02   0.197384E+06   0.802880E+01
  1154   0.941283E+03   0.918655E+01  -0.153735E+02   0.197057E+06   0.812633E+01
  1155   0.939305E+03   0.920922E+01  -0.146159E+02   0.196731E+06   0.822640E+01
  1156   0.937198E+03   0.923502E+01  -0.138651E+02   0.196406E+06   0.832897E+01
  1157   0.935037E+03   0.926472E+01  -0.131195E+02   0.196082E+06   0.843402E+01
  1158   0.932896E+03   0.929906E+01  -0.123814E+02   0.195758E+06   0.854151E+01
  1159   0.930700E+03   0.933656E+01  -0.116497E+02   0.195435E+06   0.865140E+01
  1160   0.928300E+03   0.937872E+01  -0.109268E+02   0.195113E+06   0.876366E+01
  1161   0.925994E+03   0.942406E+01  -0.102102E+02   0.194792E+06   0.887826E+01
  1162   0.923558E+03   0.947333E+01  -0.950214E+01   0.194471E+06   0.899516E+01
  1163   0.921067E+03   0.952653E+01  -0.880247E+01   0.194151E+06   0.911433E+01
  1164   0.918594E+03   0.958368E+01  -0.811111E+01   0.193832E+06   0.923573E+01
  1165   0.915990E+03   0.964404E+01  -0.742797E+01   0.193514E+06   0.935933E+01
  1166   0.913256E+03   0.970836E+01  -0.675444E+01   0.193196E+06   0.948510E+01
  1167   0.910614E+03   0.977590E+01  -0.609044E+01   0.192879E+06   0.961300E+01
  1168   0.907841E+03   0.984742E+01  -0.543512E+01   0.192563E+06   0.974299E+01
  1169   0.905085E+03   0.992217E+01  -0.479137E+01   0.192248E+06   0.987506E+01
  1170   0.902272E+03   0.100002E+02  -0.415612E+01   0.191933E+06   0.100091E+02
  1171   0.899326E+03   0.100822E+02  -0.353225E+01   0.191619E+06   0.101452E+02
  1172   0.896398E+03   0.101674E+02  -0.291893E+01   0.191306E+06   0.102833E+02
  1173   0.893411E+03   0.102560E+02  -0.231607E+01   0.190993E+06   0.104233E+02
  1174   0.890366E+03   0.103470E+02  -0.172467E+01   0.190682E+06   0.105651E+02
  1175   0.887263E+03   0.104414E+02  -0.114459E+01   0.190371E+06   0.107089E+02
  1176   0.884027E+03   0.105390E+02  -0.576469E+00   0.190060E+06   0.108544E+02
  1177   0.880880E+03   0.106407E+02  -0.197685E-01   0.189751E+06   0.110018E+02
  1178   0.877600E+03   0.107442E+02   0.524934E+00   0.189442E+06   0.111509E+02
  1179   0.874409E+03   0.108525E+02   0.105751E+01   0.189134E+06   0.113017E+02
  1180   0.871085E+03   0.109634E+02   0.157775E+01   0.188827E+06   0.114542E+02
  1181   0.867774E+03   0.110762E+02   0.208545E+01   0.188520E+06   0.116084E+02
  1182   0.864330E+03   0.111922E+02   0.258041E+01   0.188214E+06   0.117642E+02
  1183   0.860899E+03   0.113109E+02   0.306257E+01   0.187909E+06   0.119216E+02
  1184   0.857408E+03   0.114315E+02   0.353163E+01   0.187604E+06   0.120805E+02
  1185   0.853930E+03   0.115561E+02   0.398760E+01   0.187301E+06   0.122410E+02
  1186   0.850391E+03   0.116826E+02   0.443013E+01   0.186998E+06   0.124030E+02
  1187   0.846865E+03   0.118118E+02   0.485919E+01   0.186695E+06   0.125664E+02
  1188   0.843278E+03   0.119429E+02   0.527450E+01   0.186394E+06   0.127312E+02
  1189   0.839629E+03   0.120766E+02   0.567623E+01   0.186093E+06   0.128974E+02
  1190   0.835992E+03   0.122122E+02   0.606403E+01   0.185792E+06   0.130649E+02
  1191   0.832294E+03   0.123505E+02   0.643805E+01   0.185493E+06   0.132338E+02
  1192   0.828607E+03   0.124907E+02   0.679795E+01   0.185194E+06   0.134039E+02
  1193   0.824857E+03   0.126328E+02   0.714383E+01   0.184896E+06   0.135753E+02
  1194   0.821119E+03   0.127769E+02   0.747568E+01   0.184598E+06   0.137479E+02
  1195   0.817392E+03   0.129230E+02   0.779332E+01   0.184301E+06   0.139217E+02
  1196   0.813527E+03   0.130717E+02   0.809639E+01   0.184005E+06   0.140967E+02
  1197   0.809747E+03   0.132209E+02   0.838528E+01   0.183710E+06   0.142727E+02
  1198   0.805904E+03   0.133721E+02   0.865867E+01   0.183415E+06   0.144498E+02
  1199   0.802071E+03   0.135246E+02   0.891888E+01   0.183121E+06   0.146280E+02
  1200   0.798173E+03   0.136790E+02   0.916444E+01   0.182827E+06   0.148072E+02
  1201   0.794359E+03   0.138339E+02   0.939469E+01   0.182535E+06   0.149873E+02
  1202   0.790407E+03   0.139916E+02   0.961113E+01   0.182243E+06   0.151684E+02
  1203   0.786537E+03   0.141499E+02   0.981228E+01   0.181951E+06   0.153504E+02
  1204   0.782602E+03   0.143095E+02   0.999889E+01   0.181660E+06   0.155333E+02
  1205   0.778676E+03   0.144689E+02   0.101702E+02   0.181370E+06   0.157171E+02
  1206   0.774757E+03   0.146305E+02   0.103270E+02   0.181081E+06   0.159017E+02
  1207   0.770920E+03   0.147927E+02   0.104678E+02   0.180792E+06   0.160871E+02
  1208   0.767015E+03   0.149564E+02   0.105948E+02   0.180504E+06   0.162732E+02
  1209   0.763044E+03   0.151200E+02   0.107066E+02   0.180217E+06   0.164601E+02
  1210   0.759152E+03   0.152844E+02   0.108023E+02   0.179930E+06   0.166477E+02
  1211   0.755193E+03   0.154502E+02   0.108828E+02   0.179644E+06   0.168360E+02
  1212   0.751314E+03   0.156161E+02   0.109488E+02   0.179358E+06   0.170250E+02
  1213   0.747365E+03   0.157821E+02   0.110003E+02   0.179074E+06   0.172146E+02
  1214   0.743496E+03   0.159496E+02   0.110358E+02   0.178789E+06   0.174047E+02
  1215   0.739631E+03   0.161165E+02   0.110561E+02   0.178506E+06   0.175954E+02
  1216   0.735771E+03   0.162843E+02   0.110612E+02   0.178223E+06   0.177867E+02
  1217   0.731765E+03   0.164522E+02   0.110517E+02   0.177941E+06   0.179785E+02
  1218   0.727912E+03   0.166211E+02   0.110263E+02   0.177659E+06   0.181707E+02
  1219   0.723987E+03   0.167887E+02   0.109872E+02   0.177378E+06   0.183634E+02
  1220   0.720139E+03   0.169565E+02   0.109322E+02   0.177098E+06   0.185565E+02
  1221   0.716294E+03   0.171239E+02   0.108626E+02   0.176818E+06   0.187500E+02
  1222   0.712450E+03   0.172922E+02   0.107772E+02   0.176539E+06   0.189439E+02
  1223   0.708608E+03   0.174602E+02   0.106787E+02   0.176261E+06   0.191381E+02
  1224   0.704767E+03   0.176262E+02   0.105636E+02   0.175983E+06   0.193326E+02
  1225   0.701001E+03   0.177934E+02   0.104341E+02   0.175706E+06   0.195273E+02
  1226   0.697235E+03   0.179594E+02   0.102908E+02   0.175429E+06   0.197223E+02
  1227   0.693544E+03   0.181251E+02   0.101324E+02   0.175154E+06   0.199175E+02
  1228   0.689778E+03   0.182906E+02   0.996028E+01   0.174878E+06   0.201129E+02
  1229   0.686085E+03   0.184549E+02   0.977301E+01   0.174604E+06   0.203085E+02
  1230   0.682243E+03   0.186183E+02   0.957280E+01   0.174330E+06   0.205042E+02
